DistanceNodes:
[
30	23	22	27	19	27	33	31	28	35	27	30	30	23	22	27	19	27	33	31	28	35	27	30	41	21	29	22	21	26	18	26	32	30	27	34	26	29	29	22	21	26	18	26	32	30	27	34	26	29	40	28	21	20	25	17	25	26	28	21	20	25	17	25	31	29	26	33	25	28	16	23	9	8	16	0	12	12	18	26	19	23	22	15	20	26	20	26	16	15	14	13	14
22	15	14	19	11	19	25	23	20	27	19	22	22	15	14	19	11	19	25	23	20	27	19	22	33	13	21	14	13	18	10	18	24	22	19	26	18	21	21	14	13	18	10	18	24	22	19	26	18	21	32	20	13	12	17	9	17	18	20	13	12	17	9	17	23	21	18	25	17	20	8	15	15	8	8	12	0	12	18	18	15	22	14	15	12	18	12	18	8	7	6	5	6
30	23	22	27	19	27	33	26	25	30	22	30	30	23	22	27	19	27	33	26	25	30	22	30	36	21	29	22	21	26	18	26	32	25	24	29	21	29	29	22	21	26	18	26	32	25	24	29	21	29	35	28	21	20	25	17	25	23	28	21	20	25	17	25	31	24	23	28	20	28	16	19	7	16	8	12	12	0	10	19	11	15	15	7	20	23	20	23	16	15	14	13	14
36	29	28	33	25	33	33	26	25	30	22	30	36	29	28	33	25	33	33	26	25	30	22	30	36	24	35	28	27	32	24	32	32	25	24	29	21	29	35	28	27	32	24	32	32	25	24	29	21	29	35	34	27	26	31	23	31	23	34	27	26	31	23	31	31	24	23	28	20	28	22	19	13	22	14	18	18	10	0	13	11	9	15	7	26	23	26	23	19	18	17	16	17
29	27	24	31	23	26	26	19	18	23	15	23	29	27	24	31	23	26	26	19	18	23	15	23	29	17	28	26	23	30	22	25	25	18	17	22	14	22	28	26	23	30	22	25	25	18	17	22	14	22	28	27	25	22	29	21	24	16	27	25	22	29	21	24	24	17	16	21	13	21	19	12	22	22	19	26	18	19	13	0	12	8	8	16	22	16	22	16	12	11	10	9	10
28	24	23	28	20	25	25	18	17	22	14	22	28	24	23	28	20	25	25	18	17	22	14	22	28	16	27	23	22	27	19	24	24	17	16	21	13	21	27	23	22	27	19	24	24	17	16	21	13	21	27	26	22	21	26	18	23	15	26	22	21	26	18	23	23	16	15	20	12	20	16	10	14	19	11	19	15	11	11	12	0	16	8	8	21	15	21	15	11	10	9	8	9
33	31	28	35	27	30	30	23	22	27	19	27	33	31	28	35	27	30	30	23	22	27	19	27	33	21	32	30	27	34	26	29	29	22	21	26	18	26	32	30	27	34	26	29	29	22	21	26	18	26	32	31	29	26	33	25	28	20	31	29	26	33	25	28	28	21	20	25	17	25	23	16	18	26	19	23	22	15	9	8	16	0	12	12	26	20	26	20	16	15	14	13	14
25	23	20	27	19	22	22	15	14	19	11	19	25	23	20	27	19	22	22	15	14	19	11	19	25	13	24	22	19	26	18	21	21	14	13	18	10	18	24	22	19	26	18	21	21	14	13	18	10	18	24	23	21	18	25	17	20	12	23	21	18	25	17	20	20	13	12	17	9	17	15	8	18	18	15	22	14	15	15	8	8	12	0	12	18	12	18	12	8	7	6	5	6
33	26	25	30	22	30	30	23	22	27	19	27	33	26	25	30	22	30	30	23	22	27	19	27	33	21	32	25	24	29	21	29	29	22	21	26	18	26	32	25	24	29	21	29	29	22	21	26	18	26	32	31	24	23	28	20	28	20	31	24	23	28	20	28	28	21	20	25	17	25	19	16	10	19	11	15	15	7	7	16	8	12	12	0	23	20	23	20	16	15	14	13	14
26	19	18	23	15	23	29	25	24	29	21	26	26	19	18	23	15	23	29	25	24	29	21	26	35	17	25	18	17	22	14	22	28	24	23	28	20	25	25	18	17	22	14	22	28	24	23	28	20	25	34	24	17	16	21	13	21	22	24	17	16	21	13	21	27	23	22	27	19	24	15	21	23	16	15	20	12	20	26	22	21	26	18	23	0	11	10	16	12	11	10	9	8
29	25	24	29	21	26	26	19	18	23	15	23	29	25	24	29	21	26	26	19	18	23	15	23	29	17	28	24	23	28	20	25	25	18	17	22	14	22	28	24	23	28	20	25	25	18	17	22	14	22	28	27	23	22	27	19	24	16	27	23	22	27	19	24	24	17	16	21	13	21	21	15	26	22	21	26	18	23	23	16	15	20	12	20	11	0	16	10	12	11	10	9	8
26	19	18	23	15	23	29	25	24	29	21	26	26	19	18	23	15	23	29	25	24	29	21	26	35	17	25	18	17	22	14	22	28	24	23	28	20	25	25	18	17	22	14	22	28	24	23	28	20	25	34	24	17	16	21	13	21	22	24	17	16	21	13	21	27	23	22	27	19	24	15	21	23	16	15	20	12	20	26	22	21	26	18	23	10	16	0	11	12	11	10	9	8
29	25	24	29	21	26	26	19	18	23	15	23	29	25	24	29	21	26	26	19	18	23	15	23	29	17	28	24	23	28	20	25	25	18	17	22	14	22	28	24	23	28	20	25	25	18	17	22	14	22	28	27	23	22	27	19	24	16	27	23	22	27	19	24	24	17	16	21	13	21	21	15	26	22	21	26	18	23	23	16	15	20	12	20	16	10	11	0	12	11	10	9	8
16	9	8	13	5	13	16	9	8	13	5	13	16	9	8	13	5	13	16	9	8	13	5	13	19	7	17	10	9	14	6	14	17	10	9	14	6	14	17	10	9	14	6	14	17	10	9	14	6	14	20	18	11	10	15	7	15	10	18	11	10	15	7	15	18	11	10	15	7	15	11	11	19	12	11	16	8	16	19	12	11	16	8	16	12	12	12	12	0	3	4	5	2
17	10	9	14	6	14	17	10	9	14	6	14	17	10	9	14	6	14	17	10	9	14	6	14	20	8	16	9	8	13	5	13	16	9	8	13	5	13	16	9	8	13	5	13	16	9	8	13	5	13	19	17	10	9	14	6	14	9	17	10	9	14	6	14	17	10	9	14	6	14	10	10	18	11	10	15	7	15	18	11	10	15	7	15	11	11	11	11	3	0	3	4	5
18	11	10	15	7	15	18	11	10	15	7	15	18	11	10	15	7	15	18	11	10	15	7	15	21	9	17	10	9	14	6	14	17	10	9	14	6	14	17	10	9	14	6	14	17	10	9	14	6	14	20	16	9	8	13	5	13	8	16	9	8	13	5	13	16	9	8	13	5	13	9	9	17	10	9	14	6	14	17	10	9	14	6	14	10	10	10	10	2	3	0	3	4
19	12	11	16	8	16	19	12	11	16	8	16	19	12	11	16	8	16	19	12	11	16	8	16	22	10	18	11	10	15	7	15	18	11	10	15	7	15	18	11	10	15	7	15	18	11	10	15	7	15	21	17	10	9	14	6	14	9	17	10	9	14	6	14	17	10	9	14	6	14	8	8	16	9	8	13	5	13	16	9	8	13	5	13	9	9	9	9	3	2	3	0	3
20	13	12	17	9	17	20	13	12	17	9	17	20	13	12	17	9	17	20	13	12	17	9	17	23	11	19	12	11	16	8	16	19	12	11	16	8	16	19	12	11	16	8	16	19	12	11	16	8	16	22	18	11	10	15	7	15	10	18	11	10	15	7	15	18	11	10	15	7	15	9	9	17	10	9	14	6	14	17	10	9	14	6	14	8	8	8	8	4	3	2	3	0
]
